accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.9453125,0.9454212454212454,0.14469514406066664,0.14404296875,cls_soft_bias,0.23238377273082733,corr,0.1041666716337204,0.9916361416361416,0,baseline
0.87109375,0.8720305343511451,0.3033506398733655,0.30712890625,cls_soft_bias,0.2277383804321289,corr,0.2083333432674408,0.9557251908396946,1,baseline
0.984375,0.9843281297826753,0.05106160278569695,0.050506591796875,cls_soft_bias,0.30874043703079224,corr,0.2708333432674408,0.9991735537190083,2,baseline
0.94140625,0.9408582431688979,0.1524247440812959,0.1519775390625,cls_soft_bias,0.248317688703537,corr,0.1041666716337204,0.9869796442325325,3,baseline
0.9375,0.9374044868268232,0.15748252744337946,0.1568603515625,cls_soft_bias,0.2094360589981079,corr,0.0625,0.9906167858671068,4,baseline
0.85546875,0.8598010316875461,0.3173869097346162,0.3173828125,cls_soft_bias,0.23558704555034637,corr,0.1875,0.9410771309260624,5,baseline
0.87109375,0.871116401147531,0.28667465893779176,0.28662109375,cls_soft_bias,0.20479850471019745,corr,0.0833333358168602,0.9487883781969114,6,baseline
0.96875,0.9688701702984801,0.0654031256361956,0.0648193359375,cls_soft_bias,0.2643067240715027,corr,0.1458333432674408,0.9976194836110602,7,baseline
0.87109375,0.870132648694908,0.3356996419806525,0.33544921875,cls_soft_bias,0.23085539042949677,corr,0.125,0.9490188886851274,8,baseline
0.94140625,0.9423816793893129,0.1309608909903156,0.1307373046875,cls_soft_bias,0.24409715831279755,corr,0.1458333432674408,0.9898625954198473,9,baseline
0.921875,0.9225317693059629,0.16629449055114442,0.165771484375,cls_soft_bias,0.3205122649669647,corr,0.2708333432674408,0.9864369501466276,10,baseline
0.97265625,0.9723443223443223,0.06956480727757666,0.06878662109375,cls_soft_bias,0.2893862724304199,corr,0.1666666716337204,0.9976800976800978,11,baseline
0.9609375,0.9609375,0.13360994927197317,0.1358642578125,cls_soft_bias,0.305637001991272,corr,0.2708333432674408,0.9952392578125,12,baseline
0.9375,0.9367647058823529,0.18731146990415723,0.1884765625,cls_soft_bias,0.3106231093406677,corr,0.2708333432674408,0.9830575980392157,13,baseline
0.921875,0.9220691766146312,0.15674651147443758,0.15625,cls_soft_bias,0.23705142736434937,corr,0.2083333432674408,0.9857361493725131,14,baseline
0.9765625,0.97702834799609,0.09388432350760173,0.0931396484375,cls_soft_bias,0.30123111605644226,corr,0.25,0.9961510263929618,15,baseline
0.9140625,0.913245356793744,0.23686929882976837,0.2379150390625,cls_soft_bias,0.1822129487991333,corr,0.02083333395421505,0.9790139296187683,16,baseline
0.953125,0.9517880144758634,0.10433871274450547,0.10369873046875,cls_soft_bias,0.2572387158870697,corr,0.2291666716337204,0.9952156044899712,17,baseline
0.96484375,0.965018315018315,0.10916801596593767,0.1136474609375,cls_soft_bias,0.22991415858268738,corr,0.0833333358168602,0.9938034188034187,18,baseline
0.96875,0.9686811842427208,0.068983300378487,0.0682373046875,cls_soft_bias,0.33112823963165283,corr,0.2916666865348816,0.9975532175189625,19,baseline
0.94140625,0.9414331929439053,0.1676032766498073,0.1668701171875,cls_soft_bias,0.18926364183425903,corr,0.02083333395421505,0.9892876762497711,20,baseline
0.9765625,0.9761832061068703,0.058407241307749505,0.057647705078125,cls_soft_bias,0.1731293648481369,corr,0.02083333395421505,0.9989618320610687,21,baseline
0.87109375,0.8711492344585869,0.3092222844347048,0.308837890625,cls_soft_bias,0.2174454629421234,corr,0.0833333358168602,0.9534218778823096,22,baseline
0.88671875,0.8865592382347556,0.29116082348120775,0.291015625,cls_soft_bias,0.2503291368484497,corr,0.1458333432674408,0.9599890130012818,23,baseline
0.921875,0.921755608533529,0.20101690794951832,0.20068359375,cls_soft_bias,0.1999475210905075,corr,0.0625,0.9763432972675592,24,baseline
0.97265625,0.9729160305343512,0.08009206091751042,0.07940673828125,cls_soft_bias,0.2965819239616394,corr,0.2083333432674408,0.9957862595419846,25,baseline
0.9765625,0.975609756097561,0.08269106371547057,0.08197021484375,cls_soft_bias,0.1712283343076706,corr,0.02083333395421505,0.9968518858120912,26,baseline
0.96875,0.9691086691086691,0.07037347758990453,0.06976318359375,cls_soft_bias,0.20234134793281555,corr,0.0416666679084301,0.9981074481074481,27,baseline
0.9375,0.9374847374847375,0.13034154594438585,0.1297607421875,cls_soft_bias,0.3536829948425293,corr,0.3333333432674408,0.9902014652014651,28,baseline
0.91796875,0.919806704183998,0.2344777855391284,0.2353515625,cls_soft_bias,0.21507267653942108,corr,0.0625,0.9745228774161976,29,baseline
