accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.890625,0.8907203907203907,0.27349649186545255,0.2734375,cls_soft_bias,0.4387126564979553,random,0.375,0.9580280830280831,0,baseline
0.875,0.8756641221374046,0.27276287008862576,0.2724609375,cls_soft_bias,0.4387126564979553,random,0.375,0.9633587786259542,1,baseline
0.95703125,0.9584022038567493,0.11117513740087842,0.11053466796875,cls_soft_bias,0.4387126564979553,random,0.375,0.9933884297520661,2,baseline
0.87890625,0.8794852986123847,0.26861632948578745,0.268310546875,cls_soft_bias,0.4387126564979553,random,0.375,0.9598386209426004,3,baseline
0.9375,0.9374044868268232,0.1192024755605382,0.11865234375,cls_soft_bias,0.4387126564979553,random,0.375,0.992542331438352,4,baseline
0.828125,0.8338246131171703,0.36551958297719234,0.365478515625,cls_soft_bias,0.4387126564979553,random,0.375,0.9195222304102185,5,baseline
0.81640625,0.816486601965452,0.43046129740015826,0.430419921875,cls_soft_bias,0.4387126564979553,random,0.375,0.8895196240004883,6,baseline
0.94921875,0.9492461698101691,0.12230184706151295,0.12200927734375,cls_soft_bias,0.4387126564979553,random,0.375,0.9916071537569431,7,baseline
0.75390625,0.754294272266031,0.4517741064110623,0.451904296875,cls_soft_bias,0.4387126564979553,random,0.375,0.8589155816370193,8,baseline
0.9765625,0.9769160305343512,0.07258712130782134,0.0721435546875,cls_soft_bias,0.4387126564979553,random,0.375,0.996885496183206,9,baseline
0.9140625,0.9139784946236559,0.18366050574630816,0.1832275390625,cls_soft_bias,0.4387126564979553,random,0.375,0.9800830889540567,10,baseline
0.95703125,0.9568376068376068,0.10089170458497114,0.10040283203125,cls_soft_bias,0.4387126564979553,random,0.375,0.9941391941391942,11,baseline
0.93359375,0.93359375,0.18841989212783938,0.19287109375,cls_soft_bias,0.4387126564979553,random,0.375,0.98187255859375,12,baseline
0.87109375,0.8723039215686275,0.28293684022505294,0.28271484375,cls_soft_bias,0.4387126564979553,random,0.375,0.9520220588235293,13,baseline
0.86328125,0.8639424548515457,0.33177397843075174,0.331787109375,cls_soft_bias,0.4387126564979553,random,0.375,0.9355065809611265,14,baseline
0.9296875,0.9305962854349952,0.17924957799794985,0.1790771484375,cls_soft_bias,0.4387126564979553,random,0.375,0.9839015151515151,15,baseline
0.88671875,0.886485826001955,0.2366562164129165,0.236328125,cls_soft_bias,0.4387126564979553,random,0.375,0.9714687194525904,16,baseline
0.91796875,0.9189412991473962,0.20117574937951965,0.200927734375,cls_soft_bias,0.4387126564979553,random,0.375,0.9764767220756916,17,baseline
0.90625,0.9061050061050061,0.21189637922171162,0.211669921875,cls_soft_bias,0.4387126564979553,random,0.375,0.9735347985347985,18,baseline
0.9140625,0.9153413261561048,0.18563517041720456,0.185546875,cls_soft_bias,0.4387126564979553,random,0.375,0.979966968436506,19,baseline
0.91015625,0.909998168833547,0.22776053133474644,0.2275390625,cls_soft_bias,0.4387126564979553,random,0.375,0.9711896478056523,20,baseline
0.90234375,0.9025648854961832,0.25129497245360305,0.2509765625,cls_soft_bias,0.4387126564979553,random,0.375,0.9692519083969465,21,baseline
0.83984375,0.8464305478693968,0.44085829480133454,0.44775390625,cls_soft_bias,0.4387126564979553,random,0.375,0.923753305048269,22,baseline
0.828125,0.8282976255874992,0.4399525583486815,0.43994140625,cls_soft_bias,0.4387126564979553,random,0.375,0.903772202893243,23,baseline
0.8828125,0.8826334128002934,0.3138619822434886,0.31591796875,cls_soft_bias,0.4387126564979553,random,0.375,0.9490188886851274,24,baseline
0.9609375,0.9610992366412214,0.09402837644282007,0.093505859375,cls_soft_bias,0.4387126564979553,random,0.375,0.9945038167938932,25,baseline
0.953125,0.9527477229659514,0.10337814324935846,0.10302734375,cls_soft_bias,0.4387126564979553,random,0.375,0.9936732074087659,26,baseline
0.88671875,0.8872405372405372,0.2735499475147939,0.2734375,cls_soft_bias,0.4387126564979553,random,0.375,0.9537545787545788,27,baseline
0.9140625,0.9141636141636141,0.20437516375988263,0.2039794921875,cls_soft_bias,0.4387126564979553,random,0.375,0.9793956043956045,28,baseline
0.82421875,0.8251162221678493,0.36333242792596526,0.36328125,cls_soft_bias,0.4387126564979553,random,0.375,0.9272693907511622,29,baseline
