accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.95703125,0.9572039072039071,0.08190939950878143,0.08160400390625,cls_soft_bias,0.25,oracle,0.25,0.9962148962148962,0,baseline
0.92578125,0.925648854961832,0.17529702330935576,0.1751708984375,cls_soft_bias,0.25,oracle,0.25,0.9807022900763358,1,baseline
0.98046875,0.9814814814814814,0.07037550267762305,0.0699462890625,cls_soft_bias,0.25,oracle,0.25,0.9974900520355066,2,baseline
0.953125,0.9530533651201174,0.13119328801476515,0.131103515625,cls_soft_bias,0.25,oracle,0.25,0.9898221162662754,3,baseline
0.94921875,0.9489883244697108,0.10608999725296443,0.1055908203125,cls_soft_bias,0.25,oracle,0.25,0.9934286936854331,4,baseline
0.90625,0.9087447801522968,0.18889485192978012,0.188720703125,cls_soft_bias,0.25,oracle,0.25,0.9802873986735446,5,baseline
0.94921875,0.9494292864554721,0.09654197098967775,0.09613037109375,cls_soft_bias,0.25,oracle,0.25,0.9957577977171459,6,baseline
0.97265625,0.9726240615271928,0.051755925876699575,0.051300048828125,cls_soft_bias,0.25,oracle,0.25,0.9985961057193432,7,baseline
0.9296875,0.9298856898343419,0.17473092061414902,0.17431640625,cls_soft_bias,0.25,oracle,0.25,0.9823338834892108,8,baseline
0.953125,0.9538320610687023,0.10758214411712856,0.107421875,cls_soft_bias,0.25,oracle,0.25,0.9939847328244275,9,baseline
0.921875,0.9222873900293255,0.14757879208885338,0.1473388671875,cls_soft_bias,0.25,oracle,0.25,0.9872617302052786,10,baseline
0.9765625,0.9763125763125764,0.05443732225166258,0.053955078125,cls_soft_bias,0.25,oracle,0.25,0.9987789987789988,11,baseline
0.94921875,0.94921875,0.12946045882656657,0.1290283203125,cls_soft_bias,0.25,oracle,0.25,0.99200439453125,12,baseline
0.94140625,0.941421568627451,0.13746466087300765,0.1370849609375,cls_soft_bias,0.25,oracle,0.25,0.9886029411764706,13,baseline
0.9296875,0.9281910009182737,0.15660243717640526,0.1563720703125,cls_soft_bias,0.25,oracle,0.25,0.9852464034282216,14,baseline
0.95703125,0.9580889540566959,0.09511353040072501,0.09478759765625,cls_soft_bias,0.25,oracle,0.25,0.9963343108504399,15,baseline
0.95703125,0.9571114369501467,0.1327080383692902,0.132568359375,cls_soft_bias,0.25,oracle,0.25,0.9904997556207233,16,baseline
0.96875,0.9680426915291664,0.07447884409113775,0.07391357421875,cls_soft_bias,0.25,oracle,0.25,0.9972397718211372,17,baseline
0.95703125,0.9568376068376068,0.11448493831007178,0.11407470703125,cls_soft_bias,0.25,oracle,0.25,0.9932234432234432,18,baseline
0.9609375,0.9612184976755567,0.0867461062188602,0.08636474609375,cls_soft_bias,0.25,oracle,0.25,0.9958404697822364,19,baseline
0.94140625,0.9412500762986022,0.12861595109255344,0.1282958984375,cls_soft_bias,0.25,oracle,0.25,0.9902337789171702,20,baseline
0.984375,0.984,0.062384960058327735,0.061859130859375,cls_soft_bias,0.25,oracle,0.25,0.9988396946564885,21,baseline
0.92578125,0.9282727664022628,0.17555711019434805,0.1754150390625,cls_soft_bias,0.25,oracle,0.25,0.9824755580151264,22,baseline
0.921875,0.9219923091008972,0.180551875573938,0.180419921875,cls_soft_bias,0.25,oracle,0.25,0.9809253494475981,23,baseline
0.9453125,0.9437007152026408,0.11869548513995981,0.1182861328125,cls_soft_bias,0.25,oracle,0.25,0.9938260284858489,24,baseline
0.95703125,0.9570992366412214,0.08875222854908027,0.0882568359375,cls_soft_bias,0.25,oracle,0.25,0.9949312977099236,25,baseline
0.96875,0.9680909591050797,0.08767011956018529,0.08709716796875,cls_soft_bias,0.25,oracle,0.25,0.9957821382725105,26,baseline
0.95703125,0.9574481074481074,0.09595110284747252,0.095458984375,cls_soft_bias,0.25,oracle,0.25,0.9973137973137972,27,baseline
0.94921875,0.9491452991452991,0.10020339316310091,0.09979248046875,cls_soft_bias,0.25,oracle,0.25,0.993986568986569,28,baseline
0.93359375,0.9347320773183263,0.16168662240084378,0.161376953125,cls_soft_bias,0.25,oracle,0.25,0.9849522877416198,29,baseline
