accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.953125,0.9534457478005866,0.15070598904669244,0.15185546875,cls_soft_bias,0.09875818341970444,mi,0.0625,0.9912252565982403,0,baseline
0.96875,0.9686692061743694,0.07485911375688584,0.07427978515625,cls_soft_bias,0.08132456988096237,mi,0.0416666679084301,0.9966649838603576,1,baseline
0.95703125,0.9570207570207571,0.11047421943538507,0.10980224609375,cls_soft_bias,0.18855267763137817,mi,0.1875,0.9941468253968254,2,baseline
0.9609375,0.9614427290912699,0.09152408704928502,0.09088134765625,cls_soft_bias,0.0930095911026001,mi,0.0625,0.9958465038862675,3,baseline
0.962890625,0.9638480392156863,0.08181781768946966,0.08123779296875,cls_soft_bias,0.06881686300039291,mi,0.0416666679084301,0.9968137254901961,4,baseline
0.9375,0.9367932025184913,0.11852514541024722,0.1180419921875,cls_soft_bias,0.09298880398273468,mi,0.0625,0.9911516596368971,5,baseline
0.9609375,0.9607328244274809,0.09548658396152482,0.09503173828125,cls_soft_bias,0.07366928458213806,mi,0.0416666679084301,0.9945114503816794,6,baseline
0.962890625,0.9629060613009248,0.08364812776461691,0.0830078125,cls_soft_bias,0.1102435439825058,mi,0.0833333358168602,0.9959642283879845,7,baseline
0.943359375,0.9439101830226985,0.12688549362107923,0.12646484375,cls_soft_bias,0.0900442823767662,mi,0.0416666679084301,0.9909633496664683,8,baseline
0.96875,0.968351035296642,0.06389606950230736,0.06329345703125,cls_soft_bias,0.09827618300914764,mi,0.0833333358168602,0.9974864744739221,9,baseline
0.939453125,0.9401881720430108,0.1276530846151128,0.1270751953125,cls_soft_bias,0.15335536003112793,mi,0.1041666716337204,0.9932719330400781,10,baseline
0.974609375,0.9747141701393659,0.059290780076823174,0.05853271484375,cls_soft_bias,0.14560431241989136,mi,0.125,0.9980690265756897,11,baseline
0.9609375,0.9611436950146628,0.09365514835990865,0.093017578125,cls_soft_bias,0.15622948110103607,mi,0.125,0.9953338831867058,12,baseline
0.9765625,0.9762748091603053,0.05579985911001469,0.055084228515625,cls_soft_bias,0.20521295070648193,mi,0.2083333432674408,0.9983893129770993,13,baseline
0.935546875,0.9369647663322731,0.14140366533825222,0.1409912109375,cls_soft_bias,0.14121615886688232,mi,0.0833333358168602,0.9905110716907266,14,baseline
0.962890625,0.9630915500480718,0.09326804533324945,0.09259033203125,cls_soft_bias,0.1525358259677887,mi,0.125,0.996276344102431,15,baseline
0.958984375,0.9596652144003669,0.11432478465026741,0.1141357421875,cls_soft_bias,0.06024995073676109,mi,0.02083333395421505,0.9938011159519988,16,baseline
0.966796875,0.9672039810108226,0.07538364656648078,0.07476806640625,cls_soft_bias,0.18279127776622772,mi,0.1875,0.9974660743997192,17,baseline
0.97265625,0.9726067117371465,0.06770727080494265,0.06689453125,cls_soft_bias,0.08974336087703705,mi,0.0625,0.9975811497550628,18,baseline
0.9609375,0.9602398763902276,0.0808039267337772,0.08026123046875,cls_soft_bias,0.16412785649299622,mi,0.1458333432674408,0.996282527881041,19,baseline
0.94140625,0.9414026735030214,0.15229168763890594,0.1534423828125,cls_soft_bias,0.04847286641597748,mi,0.02083333395421505,0.9906076420679973,20,baseline
0.966796875,0.9669477028347997,0.06343891574044344,0.06280517578125,cls_soft_bias,0.04913827404379845,mi,0.02083333395421505,0.9979075024437928,21,baseline
0.9453125,0.945559089796917,0.11257676041166095,0.1123046875,cls_soft_bias,0.07304006069898605,mi,0.02083333395421505,0.9927590530951799,22,baseline
0.958984375,0.9587606837606837,0.10573089000815503,0.1053466796875,cls_soft_bias,0.11594109982252121,mi,0.0416666679084301,0.9940934065934067,23,baseline
0.96875,0.9688550644904945,0.08066337427731407,0.08013916015625,cls_soft_bias,0.059459179639816284,mi,0.02083333395421505,0.9968595268659453,24,baseline
0.96875,0.9685954953305256,0.08131709593242237,0.08074951171875,cls_soft_bias,0.18304821848869324,mi,0.1875,0.9970701336751511,25,baseline
0.98046875,0.9808608044586671,0.05223401360847572,0.051666259765625,cls_soft_bias,0.051272958517074585,mi,0.02083333395421505,0.9984535530002603,26,baseline
0.978515625,0.9786598866950693,0.05474134024438193,0.05401611328125,cls_soft_bias,0.07435522973537445,mi,0.0416666679084301,0.9983813581321485,27,baseline
0.96875,0.9690847872666054,0.07195664727154735,0.0712890625,cls_soft_bias,0.2127758264541626,mi,0.2291666716337204,0.997275788184879,28,baseline
0.96484375,0.9649315738025416,0.08273452296117093,0.082275390625,cls_soft_bias,0.07788513600826263,mi,0.0416666679084301,0.9957844574780058,29,baseline
