accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.9736328125,0.9736575075435926,0.060835873547206626,0.060150146484375,none,0.0,none,0.0,0.9978923717207783,0,baseline
0.962890625,0.9628543499511242,0.08266248120560946,0.08203125,none,0.0,none,0.0,0.9958780089198436,1,baseline
0.9677734375,0.967824427480916,0.07246678437145403,0.07177734375,none,0.0,none,0.0,0.9968606870229008,2,baseline
0.970703125,0.9707315769989657,0.07093028690017758,0.07025146484375,none,0.0,none,0.0,0.9970384279242662,3,baseline
0.982421875,0.9825496183206106,0.03981402722871625,0.03912353515625,none,0.0,none,0.0,0.999145038167939,4,baseline
0.9716796875,0.9719343448802367,0.07383343862527988,0.0731201171875,none,0.0,none,0.0,0.9974367783185418,5,baseline
0.97265625,0.9726906158357771,0.07477597109061816,0.07421875,none,0.0,none,0.0,0.9969777156647117,6,baseline
0.9736328125,0.9736864193385932,0.054347056896477425,0.053680419921875,none,0.0,none,0.0,0.9982564439086178,7,baseline
0.9501953125,0.9501313237741842,0.10914422279266928,0.1085205078125,none,0.0,none,0.0,0.9928478171240095,8,baseline
0.974609375,0.9746832545523216,0.05178090641186289,0.05108642578125,none,0.0,none,0.0,0.998538831599388,9,baseline
0.970703125,0.9707510635456609,0.06925671257552252,0.068603515625,none,0.0,none,0.0,0.9971060111791525,10,baseline
0.9814453125,0.9814547784987583,0.05096881126235933,0.050262451171875,none,0.0,none,0.0,0.9984874667643233,11,baseline
0.958984375,0.9589918479608457,0.0870384365364068,0.08636474609375,none,0.0,none,0.0,0.9957599478147424,12,baseline
0.974609375,0.9747203442855616,0.07040305150542638,0.06976318359375,none,0.0,none,0.0,0.9973903886947365,13,baseline
0.9501953125,0.9499895028151542,0.0936115524900967,0.09295654296875,none,0.0,none,0.0,0.9946750644145433,14,baseline
0.9384765625,0.9385683760683761,0.1416182630604915,0.14111328125,none,0.0,none,0.0,0.9879674145299145,15,baseline
0.9697265625,0.9699009999274585,0.0734432954069873,0.0728759765625,none,0.0,none,0.0,0.9969418026183667,16,baseline
0.9560546875,0.9562661193095976,0.09591915029748178,0.09539794921875,none,0.0,none,0.0,0.9947178262395654,17,baseline
0.9755859375,0.9758431148010307,0.04494123173569453,0.044281005859375,none,0.0,none,0.0,0.9989102013550911,18,baseline
0.974609375,0.9745671842266936,0.06059584829406321,0.059844970703125,none,0.0,none,0.0,0.998013836367591,19,baseline
0.9423828125,0.9424656488549619,0.11783428159307213,0.1173095703125,none,0.0,none,0.0,0.9921259541984733,20,baseline
0.9765625,0.9765697718776226,0.050168930059293904,0.049560546875,none,0.0,none,0.0,0.9986820019836729,21,baseline
0.95703125,0.95703125,0.09384945472662637,0.0933837890625,none,0.0,none,0.0,0.9953994750976562,22,baseline
0.9658203125,0.9658563755112006,0.07792184289198159,0.0772705078125,none,0.0,none,0.0,0.99646546725264,23,baseline
0.9619140625,0.9618395676996812,0.07924386670715405,0.07861328125,none,0.0,none,0.0,0.996154360237536,24,baseline
0.9697265625,0.9697332127774025,0.06183478063484512,0.0611572265625,none,0.0,none,0.0,0.9976480148329576,25,baseline
0.966796875,0.9669036153787358,0.06108729687759993,0.060455322265625,none,0.0,none,0.0,0.9977088588244288,26,baseline
0.966796875,0.9668186239914548,0.07103931985771937,0.0704345703125,none,0.0,none,0.0,0.9968794705018407,27,baseline
0.966796875,0.9668195368034855,0.09249234236477755,0.09173583984375,none,0.0,none,0.0,0.9960903462508599,28,baseline
0.982421875,0.9824294373681539,0.04627370573281395,0.045745849609375,none,0.0,none,0.0,0.9989261586233468,29,baseline
