accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,scale_name,train_mode
0.9606770833333333,mean_over_datasets,0.9608342674710794,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/baseline,baseline,0.09274864711903663,0.09225972493489583,none,0.0,none,0.0,30,0.9948460766771181,ctx1000,baseline
0.9613932291666667,mean_over_datasets,0.9615839113380531,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/shuffled,shuffled,0.08895368538920857,0.08843587239583334,cls_soft_bias,0.25,shuffled,0.25,30,0.9952456149485153,ctx1000,baseline
0.9618489583333333,mean_over_datasets,0.9619974012802505,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/mi,mi,0.09017185637300487,0.0897003173828125,cls_soft_bias,0.10697936726113161,mi,0.08177083333333333,30,0.9951790542318248,ctx1000,baseline
0.964453125,mean_over_datasets,0.9646183926394624,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/oracle,oracle,0.08417061150350279,0.08364461263020834,cls_soft_bias,0.25,oracle,0.25,30,0.9958200020575558,ctx1000,baseline
0.9622395833333334,mean_over_datasets,0.9624049186885065,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/corr,corr,0.0888042003764269,0.0883148193359375,cls_soft_bias,0.220031800866127,corr,0.10625,30,0.995308391832261,ctx1000,baseline
0.9604817708333333,mean_over_datasets,0.9606724074683555,results/step1/context_sweep5/mb_bias_init_2.0/ctx1000/random,random,0.08892689827702517,0.08840840657552083,cls_soft_bias,0.435289204120636,random,0.375,30,0.995225938920262,ctx1000,baseline
0.9759114583333334,mean_over_datasets,0.9759293943784999,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/baseline,baseline,0.05620813224221874,0.05548146565755208,none,0.0,none,0.0,30,0.998072363995418,ctx4000,baseline
0.9757649739583333,mean_over_datasets,0.975778068584321,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/shuffled,shuffled,0.056973575325384794,0.0562408447265625,cls_soft_bias,0.25,shuffled,0.25,30,0.9979882163724166,ctx4000,baseline
0.9757161458333333,mean_over_datasets,0.9757317085586619,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/mi,mi,0.05601332748412413,0.055289204915364584,cls_soft_bias,0.0867958189919591,mi,0.07951389150694013,30,0.9980787492658931,ctx4000,baseline
0.9774251302083333,mean_over_datasets,0.9774287077140446,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/oracle,oracle,0.05332329922904657,0.052576700846354164,cls_soft_bias,0.25,oracle,0.25,30,0.9982265470082747,ctx4000,baseline
0.9759765625,mean_over_datasets,0.9759922096056731,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/corr,corr,0.055831872508429074,0.05510304768880208,cls_soft_bias,0.19355460455020268,corr,0.09756944741432866,30,0.9980841962752011,ctx4000,baseline
0.9763997395833334,mean_over_datasets,0.9764121578217899,results/step1/context_sweep5/mb_bias_init_2.0/ctx4000/random,random,0.05581327411596779,0.05507456461588542,cls_soft_bias,0.45743316411972046,random,0.4166666865348816,30,0.9980768438476252,ctx4000,baseline
0.9466145833333334,mean_over_datasets,0.9467555484665372,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/baseline,baseline,0.12773010556351244,0.12744344075520833,none,0.0,none,0.0,30,0.9900997876009971,ctx500,baseline
0.9471354166666667,mean_over_datasets,0.9472953509796707,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/shuffled,shuffled,0.12101625859083952,0.12067667643229167,cls_soft_bias,0.25,shuffled,0.25,30,0.9911608136083914,ctx500,baseline
0.9455729166666667,mean_over_datasets,0.9456452096506742,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/mi,mi,0.12644917208571707,0.12615458170572916,cls_soft_bias,0.1228657066822052,mi,0.08958333569268385,30,0.9899967310480264,ctx500,baseline
0.9493489583333333,mean_over_datasets,0.9495117943958096,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/oracle,oracle,0.11711716671591052,0.11676839192708334,cls_soft_bias,0.25,oracle,0.25,30,0.9915638895222325,ctx500,baseline
0.9462239583333333,mean_over_datasets,0.9463268813613176,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/corr,corr,0.12420815637601354,0.12388712565104167,cls_soft_bias,0.24800729403893154,corr,0.15000000533958277,30,0.9903126636256057,ctx500,baseline
0.9463541666666667,mean_over_datasets,0.9464696583526208,results/step1/context_sweep5/mb_bias_init_2.0/ctx500/random,random,0.12039224937034244,0.1200531005859375,cls_soft_bias,0.4387126564979553,random,0.375,30,0.9910497681779156,ctx500,baseline
0.97568359375,mean_over_datasets,0.9756841948478471,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/baseline,baseline,0.056152963309425305,0.055448659261067706,none,0.0,none,0.0,30,0.9977756067812115,ctx5000,baseline
0.9750162760416666,mean_over_datasets,0.9750181606200231,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/shuffled,shuffled,0.05710198274930735,0.05642242431640625,cls_soft_bias,0.25,shuffled,0.25,30,0.9977152176650769,ctx5000,baseline
0.9757080078125,mean_over_datasets,0.975702922864733,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/mi,mi,0.05654715898957218,0.055844624837239586,cls_soft_bias,0.0784391620506843,mi,0.07172619433452686,30,0.9977558904823911,ctx5000,baseline
0.9777913411458333,mean_over_datasets,0.9777871671272692,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/oracle,oracle,0.0512859323972386,0.05055440266927083,cls_soft_bias,0.25,oracle,0.25,30,0.9981967941436797,ctx5000,baseline
0.9758463541666667,mean_over_datasets,0.975839930308404,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/corr,corr,0.05675672990523864,0.05605875651041667,cls_soft_bias,0.17573267022768657,corr,0.08125000428408384,30,0.9977434443007827,ctx5000,baseline
0.9756022135416667,mean_over_datasets,0.9756022011601585,results/step1/context_sweep5/mb_bias_init_2.0/ctx5000/random,random,0.05647800491287056,0.055814107259114586,cls_soft_bias,0.46127429604530334,random,0.4285714626312256,30,0.9977974899337396,ctx5000,baseline
0.969921875,mean_over_datasets,0.9699088560136536,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/baseline,baseline,0.07164987612657785,0.07100931803385417,none,0.0,none,0.0,30,0.9966350115916622,ctx3000,baseline
0.97001953125,mean_over_datasets,0.9699946625197651,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/shuffled,shuffled,0.07108481972983442,0.07042795817057292,cls_soft_bias,0.25,shuffled,0.25,30,0.9966808560357869,ctx3000,baseline
0.97001953125,mean_over_datasets,0.9699789368510522,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/mi,mi,0.07037802502679288,0.06974894205729167,cls_soft_bias,0.09970646339158216,mi,0.08500000151495139,30,0.9967118976865889,ctx3000,baseline
0.97099609375,mean_over_datasets,0.9709700664233618,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/oracle,oracle,0.06776712487368629,0.06710561116536458,cls_soft_bias,0.25,oracle,0.25,30,0.9969368695828874,ctx3000,baseline
0.9702473958333333,mean_over_datasets,0.9702044359215268,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/corr,corr,0.07019048189400699,0.06955617268880208,cls_soft_bias,0.20741521765788395,corr,0.10500000187506278,30,0.9967209655078546,ctx3000,baseline
0.9698893229166666,mean_over_datasets,0.9698693848699002,results/step1/context_sweep5/mb_bias_init_2.0/ctx3000/random,random,0.07027721452216802,0.06961720784505208,cls_soft_bias,0.4408135414123535,random,0.38750001788139343,30,0.996706474917272,ctx3000,baseline
