accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.96875,0.9687613249257084,0.06981854055687226,0.06915283203125,cls_soft_bias,0.08831240981817245,mi,0.0625,0.9969978217995521,0,baseline
0.958984375,0.9586388074291301,0.105485526304435,0.1048583984375,cls_soft_bias,0.12099536508321762,mi,0.0833333358168602,0.9934647635630498,1,baseline
0.9658203125,0.9655038167938932,0.07587768346854329,0.07513427734375,cls_soft_bias,0.20452962815761566,mi,0.1666666716337204,0.996841603053435,2,baseline
0.9755859375,0.9752598054369273,0.06072608603755856,0.060028076171875,cls_soft_bias,0.08893170207738876,mi,0.0625,0.9979314792976189,3,baseline
0.9873046875,0.9875038167938932,0.041613285284853384,0.040863037109375,cls_soft_bias,0.06527445465326309,mi,0.0416666679084301,0.9991259541984734,4,baseline
0.9677734375,0.9679759519038076,0.0698721949234562,0.06915283203125,cls_soft_bias,0.09942945837974548,mi,0.0625,0.997364252314152,5,baseline
0.9765625,0.9767228739002932,0.0693386014098579,0.06878662109375,cls_soft_bias,0.07948000729084015,mi,0.0416666679084301,0.9974722018572826,6,baseline
0.9794921875,0.9795237077845773,0.04409889767735521,0.043365478515625,cls_soft_bias,0.12266094982624054,mi,0.0833333358168602,0.9988478031956293,7,baseline
0.9501953125,0.9498640951639257,0.11036453781754518,0.1097412109375,cls_soft_bias,0.08961629867553711,mi,0.0416666679084301,0.9929241681555118,8,baseline
0.9677734375,0.9678752780225776,0.05486465449841354,0.054168701171875,cls_soft_bias,0.11297816038131714,mi,0.0833333358168602,0.9983232806473396,9,baseline
0.9677734375,0.9677540586428586,0.08929005407783236,0.08856201171875,cls_soft_bias,0.16944555938243866,mi,0.1458333432674408,0.9958545565539212,10,baseline
0.9814453125,0.9814547784987583,0.046223310085287656,0.045440673828125,cls_soft_bias,0.1453157365322113,mi,0.125,0.9989452321824348,11,baseline
0.951171875,0.9511716887347745,0.1005567082112685,0.099853515625,cls_soft_bias,0.15099380910396576,mi,0.1666666716337204,0.9949302479944153,12,baseline
0.9697265625,0.969916980786546,0.07236928499039315,0.07159423828125,cls_soft_bias,0.19997535645961761,mi,0.2291666716337204,0.9972358722358723,13,baseline
0.9560546875,0.9559022807519801,0.08510876948789578,0.08441162109375,cls_soft_bias,0.12555766105651855,mi,0.1041666716337204,0.9954976619906479,14,baseline
0.9462890625,0.9463217338217338,0.12755963582116775,0.1270751953125,cls_soft_bias,0.06866049766540527,mi,0.0416666679084301,0.9904094169719171,15,baseline
0.96484375,0.9652717061381573,0.08715309824446392,0.0865478515625,cls_soft_bias,0.05284399539232254,mi,0.02083333395421505,0.9958689518515266,16,baseline
0.953125,0.9531643444686924,0.10565568846816134,0.10516357421875,cls_soft_bias,0.07590322941541672,mi,0.0416666679084301,0.9934130205869337,17,baseline
0.9873046875,0.9875694245634126,0.033212481795107565,0.032470703125,cls_soft_bias,0.08490671962499619,mi,0.0625,0.9995457581830328,18,baseline
0.9765625,0.9765209129102543,0.060650241330878686,0.059844970703125,cls_soft_bias,0.15901100635528564,mi,0.1666666716337204,0.9981130491523031,19,baseline
0.9521484375,0.9520534351145038,0.10454374775826762,0.10400390625,cls_soft_bias,0.051745086908340454,mi,0.02083333395421505,0.9934274809160304,20,baseline
0.9755859375,0.9755893797207599,0.04523246809536331,0.0445556640625,cls_soft_bias,0.04514196515083313,mi,0.02083333395421505,0.998794537270161,21,baseline
0.9619140625,0.9619140625,0.08181317473082639,0.08123779296875,cls_soft_bias,0.062305472791194916,mi,0.02083333395421505,0.9967136383056641,22,baseline
0.962890625,0.9629036196056888,0.08604670200189253,0.08538818359375,cls_soft_bias,0.10670818388462067,mi,0.0833333358168602,0.9956280900933895,23,baseline
0.9638671875,0.9638597697198832,0.08376384158094904,0.08319091796875,cls_soft_bias,0.04689051955938339,mi,0.02083333395421505,0.9959481392373642,24,baseline
0.97265625,0.9726536420480774,0.06712706480766967,0.06640625,cls_soft_bias,0.16313210129737854,mi,0.125,0.9974744295529893,25,baseline
0.9677734375,0.967924023542001,0.0652666015891767,0.0645751953125,cls_soft_bias,0.04714605212211609,mi,0.02083333395421505,0.9974547122219675,26,baseline
0.9794921875,0.9795315390924524,0.057090200329305285,0.056396484375,cls_soft_bias,0.07699719816446304,mi,0.0416666679084301,0.9979838632765561,27,baseline
0.96484375,0.9647787204769549,0.10772861084609317,0.10736083984375,cls_soft_bias,0.2387523353099823,mi,0.2916666865348816,0.9960865244974395,28,baseline
0.98046875,0.9804801196293625,0.04529549504852219,0.044586181640625,cls_soft_bias,0.06814157962799072,mi,0.0416666679084301,0.9989051777083501,29,baseline
