accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,scale_name,train_mode
0.9606770833333333,mean_over_datasets,0.9608342674710794,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/baseline,baseline,0.09274864711903663,0.09225972493489583,none,0.0,none,0.0,30,0.9948460766771181,ctx1000,baseline
0.9236328125,mean_over_datasets,0.92396808327202,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/shuffled,shuffled,0.17398662915403476,0.173846435546875,cls_soft_bias,0.25,shuffled,0.25,30,0.9762827134156248,ctx1000,baseline
0.9565104166666667,mean_over_datasets,0.956672949305657,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/mi,mi,0.11020483671314837,0.11012776692708333,cls_soft_bias,0.10698007307946682,mi,0.08177083333333333,30,0.9930550542210794,ctx1000,baseline
0.9723307291666666,mean_over_datasets,0.9724179679056913,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/oracle,oracle,0.0659800318004249,0.06528523763020834,cls_soft_bias,0.25,oracle,0.25,30,0.9975098861991412,ctx1000,baseline
0.9559244791666667,mean_over_datasets,0.9561073803223313,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/corr,corr,0.10690511492720013,0.10679931640625,cls_soft_bias,0.220031800866127,corr,0.10625,30,0.9934357521090982,ctx1000,baseline
0.9481770833333333,mean_over_datasets,0.9482810409373841,results/step1/context_sweep5/mb_bias_init_20.0/ctx1000/random,random,0.12765586832934633,0.1275970458984375,cls_soft_bias,0.435289204120636,random,0.375,30,0.9902219926000894,ctx1000,baseline
0.9759114583333334,mean_over_datasets,0.9759293943784999,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/baseline,baseline,0.05620813224221874,0.05548146565755208,none,0.0,none,0.0,30,0.998072363995418,ctx4000,baseline
0.9425618489583333,mean_over_datasets,0.9425475242017985,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/shuffled,shuffled,0.1337222059421025,0.1336822509765625,cls_soft_bias,0.25,shuffled,0.25,30,0.985167993540926,ctx4000,baseline
0.9694498697916667,mean_over_datasets,0.9694650597290354,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/mi,mi,0.07396618631470105,0.07340291341145834,cls_soft_bias,0.08679590802639722,mi,0.07951389150694013,30,0.9963712824754001,ctx4000,baseline
0.980224609375,mean_over_datasets,0.9802334677071763,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/oracle,oracle,0.04657232602471673,0.045878092447916664,cls_soft_bias,0.25,oracle,0.25,30,0.9986656592667865,ctx4000,baseline
0.9699869791666667,mean_over_datasets,0.9699924740712228,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/corr,corr,0.07165118232795951,0.07104034423828125,cls_soft_bias,0.19355460455020268,corr,0.09756944741432866,30,0.9965844861014145,ctx4000,baseline
0.958544921875,mean_over_datasets,0.9585565816669555,results/step1/context_sweep5/mb_bias_init_20.0/ctx4000/random,random,0.09904056650169374,0.09867960611979167,cls_soft_bias,0.45743316411972046,random,0.4166666865348816,30,0.9931863171355119,ctx4000,baseline
0.9466145833333334,mean_over_datasets,0.9467555484665372,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/baseline,baseline,0.12773010556351244,0.12744344075520833,none,0.0,none,0.0,30,0.9900997876009971,ctx500,baseline
