accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.9755859375,0.9756030105705664,0.05160257241289817,0.0509033203125,cls_soft_bias,0.1966579407453537,corr,0.0833333358168602,0.9985237065265904,0,baseline
0.958984375,0.9588220918866079,0.08870486648281772,0.08807373046875,cls_soft_bias,0.20321427285671234,corr,0.1458333432674408,0.9951811461388075,1,baseline
0.96875,0.9685954198473282,0.07569343219938815,0.07501220703125,cls_soft_bias,0.31102845072746277,corr,0.3125,0.99656106870229,2,baseline
0.9765625,0.9763837525713392,0.06325108284615512,0.06256103515625,cls_soft_bias,0.21974587440490723,corr,0.1458333432674408,0.997647153112513,3,baseline
0.984375,0.9844122137404581,0.03683914273856125,0.0361328125,cls_soft_bias,0.20247194170951843,corr,0.0416666679084301,0.9992423664122138,4,baseline
0.9697265625,0.9699303368642046,0.0646225307822293,0.06390380859375,cls_soft_bias,0.22228875756263733,corr,0.1875,0.9977287909151636,5,baseline
0.9736328125,0.9736375855327468,0.0716605628313618,0.07110595703125,cls_soft_bias,0.19703428447246552,corr,0.0833333358168602,0.9973003726783969,6,baseline
0.9736328125,0.9737093106658323,0.05042184626319264,0.04974365234375,cls_soft_bias,0.2512251138687134,corr,0.1458333432674408,0.9985387702779006,7,baseline
0.94921875,0.9490204162658238,0.10978238267374729,0.109130859375,cls_soft_bias,0.19886885583400726,corr,0.1666666716337204,0.9929260769312993,8,baseline
0.9755859375,0.9756885231516983,0.05019635858952129,0.049530029296875,cls_soft_bias,0.24207524955272675,corr,0.1666666716337204,0.9987467524292402,9,baseline
0.9697265625,0.969707548789561,0.07304512874413893,0.0723876953125,cls_soft_bias,0.28512895107269287,corr,0.2291666716337204,0.9969438562353345,10,baseline
0.9814453125,0.9814624079223935,0.04730237220702435,0.046600341796875,cls_soft_bias,0.28344786167144775,corr,0.1875,0.9987850142860958,11,baseline
0.955078125,0.955074138924175,0.09210047895798158,0.09136962890625,cls_soft_bias,0.2581995725631714,corr,0.25,0.9955158062584162,12,baseline
0.97265625,0.9727669510278205,0.07149543073107498,0.07080078125,cls_soft_bias,0.29500263929367065,corr,0.2708333432674408,0.9972206113510461,13,baseline
0.9541015625,0.9539478957915831,0.09356365681961425,0.0928955078125,cls_soft_bias,0.2171209454536438,corr,0.2083333432674408,0.9947227788911156,14,baseline
0.9404296875,0.940491452991453,0.1410171003367675,0.1405029296875,cls_soft_bias,0.1775573194026947,corr,0.0416666679084301,0.9882154304029304,15,baseline
0.9697265625,0.970015539155235,0.07687130426960762,0.0762939453125,cls_soft_bias,0.17586056888103485,corr,0.0416666679084301,0.9965810040508707,16,baseline
0.955078125,0.9552779770171075,0.09952003422917857,0.0989990234375,cls_soft_bias,0.1825224608182907,corr,0.0833333358168602,0.9940864071298854,17,baseline
0.984375,0.9846130355949996,0.03823990578787919,0.03753662109375,cls_soft_bias,0.2091197371482849,corr,0.0625,0.9993090943792347,18,baseline
0.9755859375,0.9755955628989976,0.06246929363438604,0.061676025390625,cls_soft_bias,0.2932727336883545,corr,0.2916666865348816,0.997989033171413,19,baseline
0.9423828125,0.9425572519083969,0.11631933006509589,0.11578369140625,cls_soft_bias,0.1863294541835785,corr,0.02083333395421505,0.9922347328244274,20,baseline
0.974609375,0.9746242465857938,0.05189276580447882,0.051300048828125,cls_soft_bias,0.1822642683982849,corr,0.02083333395421505,0.9985637445639735,21,baseline
0.9619140625,0.9619140625,0.09473687598611853,0.09423828125,cls_soft_bias,0.17537829279899597,corr,0.0416666679084301,0.9953212738037109,22,baseline
0.96875,0.9687328328145028,0.07959347949952014,0.07891845703125,cls_soft_bias,0.20591311156749725,corr,0.125,0.9963166849783311,23,baseline
0.9638671875,0.9638597697198832,0.08289252041960812,0.08221435546875,cls_soft_bias,0.17333221435546875,corr,0.02083333395421505,0.9958870367187949,24,baseline
0.9697265625,0.9697332127774025,0.0618660909584469,0.0611572265625,cls_soft_bias,0.28557151556015015,corr,0.25,0.997693795566136,25,baseline
0.97265625,0.972605671482076,0.058616017595003345,0.0579833984375,cls_soft_bias,0.17176882922649384,corr,0.02083333395421505,0.9978464419475656,26,baseline
0.96484375,0.964853987449215,0.0728977803985397,0.07220458984375,cls_soft_bias,0.19701795279979706,corr,0.0416666679084301,0.9967745627253133,27,baseline
0.9599609375,0.9599289153863793,0.10250047361475631,0.10174560546875,cls_soft_bias,0.35379427671432495,corr,0.3333333432674408,0.9960120003057402,28,baseline
0.9833984375,0.9834079109493673,0.04860366883705637,0.048004150390625,cls_soft_bias,0.19129180908203125,corr,0.0833333358168602,0.9988250687601805,29,baseline
