accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,train_mode
0.969921875,mean_over_datasets,0.9699088560136536,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/baseline,baseline,0.07164987612657785,0.07100931803385417,none,0.0,none,0.0,30,0.9966350115916622,baseline
0.9375651041666667,mean_over_datasets,0.9375674371674834,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/shuffled,shuffled,0.1465356485078199,0.14660847981770833,cls_soft_bias,0.25,shuffled,0.25,30,0.9831823043670744,baseline
0.9452473958333333,mean_over_datasets,0.9452628235416004,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/mi,mi,0.12677873641644125,0.12669779459635416,cls_soft_bias,0.09970551865796248,mi,0.08500000151495139,30,0.984679364864612,baseline
0.97548828125,mean_over_datasets,0.9754577749308241,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/oracle,oracle,0.058400783332851064,0.05764083862304688,cls_soft_bias,0.25,oracle,0.25,30,0.9975247384114091,baseline
0.9486002604166667,mean_over_datasets,0.948578041370745,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/corr,corr,0.120573732362581,0.12056325276692709,cls_soft_bias,0.20741521765788395,corr,0.10500000187506278,30,0.9869645788581939,baseline
0.9163411458333334,mean_over_datasets,0.9163070347677613,results/step1/context_sweep5/mb_bias_init_100.0/ctx3000/random,random,0.191020988927222,0.19094645182291667,cls_soft_bias,0.4408135414123535,random,0.38750001788139343,30,0.9709870517924605,baseline
