accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.9775390625,0.9776870229007634,0.04913558343564489,0.048370361328125,cls_soft_bias,0.25,shuffled,0.25,0.9987061068702291,0,baseline
0.9375,0.9365639709028669,0.14643167596859258,0.14599609375,cls_soft_bias,0.25,shuffled,0.25,0.9874400177272449,1,baseline
0.939453125,0.9396946564885496,0.13149231057010372,0.1309814453125,cls_soft_bias,0.25,shuffled,0.25,0.9898167938931298,2,baseline
0.9462890625,0.9460083680730527,0.14211161301938985,0.1414794921875,cls_soft_bias,0.25,shuffled,0.25,0.990328233084429,3,baseline
0.953125,0.9532731316692036,0.09715544997760181,0.09649658203125,cls_soft_bias,0.25,shuffled,0.25,0.9950518657556302,4,baseline
0.974609375,0.9746166170748455,0.058434025004363566,0.057708740234375,cls_soft_bias,0.25,shuffled,0.25,0.9979972533760586,5,baseline
0.9365234375,0.9366240178888283,0.12435465369130173,0.1239013671875,cls_soft_bias,0.25,shuffled,0.25,0.9905805092668556,6,baseline
0.9814453125,0.9813750739235774,0.042373206928433126,0.041595458984375,cls_soft_bias,0.25,shuffled,0.25,0.9989278696655792,7,baseline
0.9716796875,0.9717911341929231,0.060021282776459614,0.059295654296875,cls_soft_bias,0.25,shuffled,0.25,0.9981149570904706,8,baseline
0.9775390625,0.9775408841739051,0.05533875814132419,0.05462646484375,cls_soft_bias,0.25,shuffled,0.25,0.9982967311734435,9,baseline
0.9619140625,0.961840172456552,0.09581591452884937,0.09527587890625,cls_soft_bias,0.25,shuffled,0.25,0.9946546099696675,10,baseline
0.974609375,0.9747904931996154,0.06379847719701043,0.0631103515625,cls_soft_bias,0.25,shuffled,0.25,0.997675962815405,11,baseline
0.9794921875,0.9796942498206408,0.039922521519716675,0.03912353515625,cls_soft_bias,0.25,shuffled,0.25,0.9991947917143686,12,baseline
0.970703125,0.9704839848146665,0.07683196955140892,0.07623291015625,cls_soft_bias,0.25,shuffled,0.25,0.9968313016272725,13,baseline
0.9736328125,0.9736799926729862,0.06264586042501598,0.06268310546875,cls_soft_bias,0.25,shuffled,0.25,0.9978038039413228,14,baseline
0.953125,0.9532497758446365,0.11432895458595797,0.11376953125,cls_soft_bias,0.25,shuffled,0.25,0.9924187794501993,15,baseline
0.939453125,0.9392246642246642,0.13873407128782733,0.13818359375,cls_soft_bias,0.25,shuffled,0.25,0.9889957264957265,16,baseline
0.9560546875,0.956044983081753,0.08584619606730483,0.085205078125,cls_soft_bias,0.25,shuffled,0.25,0.9956931903579345,17,baseline
0.986328125,0.986269682221586,0.026195116334753084,0.0253448486328125,cls_soft_bias,0.25,shuffled,0.25,0.999610649871171,18,baseline
0.9638671875,0.9641279192089207,0.08391839588220652,0.0833740234375,cls_soft_bias,0.25,shuffled,0.25,0.9957634412715414,19,baseline
0.9736328125,0.9738574391274292,0.057770701201031074,0.05706787109375,cls_soft_bias,0.25,shuffled,0.25,0.998016360703587,20,baseline
0.9453125,0.9455274024669287,0.11666832628855317,0.11602783203125,cls_soft_bias,0.25,shuffled,0.25,0.9924689532933766,21,baseline
0.9521484375,0.9521304195217238,0.12181344381515177,0.1212158203125,cls_soft_bias,0.25,shuffled,0.25,0.991724785203046,22,baseline
0.9794921875,0.9793656487180563,0.04069329663043546,0.039947509765625,cls_soft_bias,0.25,shuffled,0.25,0.9990345832872248,23,baseline
0.9658203125,0.9657778286411841,0.06893530849476023,0.06829833984375,cls_soft_bias,0.25,shuffled,0.25,0.997304875257496,24,baseline
0.9697265625,0.9697299153124285,0.0736641808589521,0.07305908203125,cls_soft_bias,0.25,shuffled,0.25,0.9967822537575342,25,baseline
0.96875,0.9685617477070703,0.06468563205415392,0.06396484375,cls_soft_bias,0.25,shuffled,0.25,0.9974329883911484,26,baseline
0.978515625,0.9785409035409035,0.05239447228291745,0.0516357421875,cls_soft_bias,0.25,shuffled,0.25,0.9982810592185593,27,baseline
0.9580078125,0.957820060753156,0.09676962023255982,0.09613037109375,cls_soft_bias,0.25,shuffled,0.25,0.9948863549632886,28,baseline
0.9619140625,0.9617659629680512,0.09076089107599875,0.09014892578125,cls_soft_bias,0.25,shuffled,0.25,0.995262246035017,29,baseline
