accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.95703125,0.9574780058651027,0.14378657546157092,0.1431884765625,none,0.0,none,0.0,0.9918743890518085,0,baseline
0.962890625,0.9626952437774412,0.07522739091337266,0.07470703125,none,0.0,none,0.0,0.9966496856211849,1,baseline
0.9609375,0.9608058608058607,0.10605287461329396,0.10546875,none,0.0,none,0.0,0.9938797313797314,2,baseline
0.958984375,0.9590071311863423,0.09159539620441418,0.09124755859375,none,0.0,none,0.0,0.99467069800113,3,baseline
0.962890625,0.9631127450980392,0.07787870631415367,0.07745361328125,none,0.0,none,0.0,0.9965686274509804,4,baseline
0.947265625,0.9475670884528394,0.1047048773625959,0.104248046875,none,0.0,none,0.0,0.9934363347392873,5,baseline
0.953125,0.9531908396946565,0.11107162994489883,0.11077880859375,none,0.0,none,0.0,0.9926793893129772,6,baseline
0.958984375,0.9594970572498662,0.09390476320938419,0.093505859375,none,0.0,none,0.0,0.9951616601696859,7,baseline
0.951171875,0.9513440490909923,0.11517767677400544,0.11474609375,none,0.0,none,0.0,0.9921921509364839,8,baseline
0.974609375,0.9743666375465538,0.06250516788042615,0.06201171875,none,0.0,none,0.0,0.9974864744739221,9,baseline
0.935546875,0.9361559139784946,0.14128778785686485,0.1409912109375,none,0.0,none,0.0,0.9889800219941348,10,baseline
0.96875,0.9686617514615866,0.06387145613575206,0.06317138671875,none,0.0,none,0.0,0.9979011158431408,11,baseline
0.955078125,0.9550953079178885,0.09098783085840119,0.0904541015625,none,0.0,none,0.0,0.9948985826001954,12,baseline
0.982421875,0.9825496183206106,0.048932003772926516,0.048309326171875,none,0.0,none,0.0,0.9989160305343511,13,baseline
0.951171875,0.9515231220944458,0.1306206122135555,0.13037109375,none,0.0,none,0.0,0.9898993760704674,14,baseline
0.94921875,0.94953225388008,0.11276260898210358,0.11224365234375,none,0.0,none,0.0,0.9941245593419507,15,baseline
0.96484375,0.9646105633264541,0.10007493908990059,0.099853515625,none,0.0,none,0.0,0.9952610257586181,16,baseline
0.970703125,0.9709590755750943,0.07738207895208937,0.076904296875,none,0.0,none,0.0,0.9970844590984721,17,baseline
0.9765625,0.9765134982526287,0.059600362271930926,0.058929443359375,none,0.0,none,0.0,0.9978939978939979,18,baseline
0.966796875,0.9658160845686661,0.08027483765429422,0.079833984375,none,0.0,none,0.0,0.9966343873820124,19,baseline
0.9453125,0.9453396813770372,0.12958066942413798,0.1290283203125,none,0.0,none,0.0,0.991614783617164,20,baseline
0.97265625,0.9727517106549365,0.06547960326486715,0.06500244140625,none,0.0,none,0.0,0.997525659824047,21,baseline
0.951171875,0.9515231220944458,0.12053628071770804,0.1202392578125,none,0.0,none,0.0,0.9916656471739663,22,baseline
0.95703125,0.9570818070818071,0.09672290528077357,0.09637451171875,none,0.0,none,0.0,0.9954975579975579,23,baseline
0.97265625,0.9735313894492328,0.08143951439974548,0.08099365234375,none,0.0,none,0.0,0.9971957332355278,24,baseline
0.96875,0.9686260147714094,0.08784254731356783,0.08746337890625,none,0.0,none,0.0,0.9968717573094059,25,baseline
0.9765625,0.977400437904794,0.05456770498004255,0.053955078125,none,0.0,none,0.0,0.9984688643566934,26,baseline
0.97265625,0.9730633560859407,0.0640580237067596,0.06341552734375,none,0.0,none,0.0,0.9983660879258479,27,baseline
0.97265625,0.9730027548209366,0.062200201931992605,0.061614990234375,none,0.0,none,0.0,0.9981864095500459,28,baseline
0.9609375,0.9611436950146628,0.08181741903923576,0.0814208984375,none,0.0,none,0.0,0.9960899315738025,29,baseline
