accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.96875,0.9688644688644689,0.07692019849773787,0.0765380859375,cls_soft_bias,0.4387126564979553,random,0.375,0.9963369963369964,0,baseline
0.90625,0.9060152671755726,0.18441664569554433,0.184326171875,cls_soft_bias,0.4387126564979553,random,0.375,0.979236641221374,1,baseline
0.9765625,0.9773492500765228,0.07450424781494486,0.07415771484375,cls_soft_bias,0.4387126564979553,random,0.375,0.9971839608203245,2,baseline
0.9375,0.9367932025184913,0.12747049908153307,0.127197265625,cls_soft_bias,0.4387126564979553,random,0.375,0.9909529922366892,3,baseline
0.9375,0.937710128980989,0.10833377145063808,0.10784912109375,cls_soft_bias,0.4387126564979553,random,0.375,0.9928479735925179,4,baseline
0.90625,0.9087447801522968,0.20356931099188758,0.203369140625,cls_soft_bias,0.4387126564979553,random,0.375,0.976111520510931,5,baseline
0.94921875,0.9494292864554721,0.10242806226291377,0.10198974609375,cls_soft_bias,0.4387126564979553,random,0.375,0.9947201367270951,6,baseline
0.98046875,0.9804370383934566,0.05192566046534483,0.051513671875,cls_soft_bias,0.4387126564979553,random,0.375,0.9989013001281817,7,baseline
0.921875,0.9220612506876948,0.1666420312820281,0.166259765625,cls_soft_bias,0.4387126564979553,random,0.375,0.9838315300446238,8,baseline
0.953125,0.9538320610687023,0.10837710435420844,0.10821533203125,cls_soft_bias,0.4387126564979553,random,0.375,0.9941984732824427,9,baseline
0.93359375,0.9338954056695992,0.1269427381234196,0.126708984375,cls_soft_bias,0.4387126564979553,random,0.375,0.9902859237536656,10,baseline
0.98046875,0.9802808302808304,0.0574468259918578,0.057037353515625,cls_soft_bias,0.4387126564979553,random,0.375,0.9984126984126984,11,baseline
0.94921875,0.94921875,0.13741758867412882,0.136962890625,cls_soft_bias,0.4387126564979553,random,0.375,0.99169921875,12,baseline
0.93359375,0.9330882352941177,0.14766744354424843,0.1473388671875,cls_soft_bias,0.4387126564979553,random,0.375,0.9865196078431373,13,baseline
0.93359375,0.9323232323232323,0.15878317752141996,0.1585693359375,cls_soft_bias,0.4387126564979553,random,0.375,0.9849403122130396,14,baseline
0.953125,0.9538123167155426,0.11130441039294928,0.11102294921875,cls_soft_bias,0.4387126564979553,random,0.375,0.9942570869990225,15,baseline
0.9609375,0.9608993157380255,0.13403194712752187,0.1339111328125,cls_soft_bias,0.4387126564979553,random,0.375,0.989980449657869,16,baseline
0.96875,0.9680426915291664,0.0922927085791619,0.09173583984375,cls_soft_bias,0.4387126564979553,random,0.375,0.9952156044899712,17,baseline
0.9453125,0.945054945054945,0.12062329805189953,0.1202392578125,cls_soft_bias,0.4387126564979553,random,0.375,0.9932234432234431,18,baseline
0.96875,0.9686811842427208,0.08415848429386874,0.08380126953125,cls_soft_bias,0.4387126564979553,random,0.375,0.9958404697822363,19,baseline
0.9375,0.9374351461881218,0.1363720251916521,0.1361083984375,cls_soft_bias,0.4387126564979553,random,0.375,0.9880363791735335,20,baseline
0.96875,0.968,0.0765583323128505,0.0760498046875,cls_soft_bias,0.4387126564979553,random,0.375,0.998473282442748,21,baseline
0.93359375,0.9361433929779254,0.16672067767146526,0.1666259765625,cls_soft_bias,0.4387126564979553,random,0.375,0.9833364077968394,22,baseline
0.8984375,0.8983702618568028,0.19126594756015544,0.191162109375,cls_soft_bias,0.4387126564979553,random,0.375,0.9787279497039615,23,baseline
0.9375,0.9361819182101596,0.1175785468889299,0.1171875,cls_soft_bias,0.4387126564979553,random,0.375,0.9925117672229353,24,baseline
0.953125,0.9532824427480916,0.09082896467565954,0.09039306640625,cls_soft_bias,0.4387126564979553,random,0.375,0.9948702290076336,25,baseline
0.97265625,0.9718503576013203,0.08990286905781952,0.08929443359375,cls_soft_bias,0.4387126564979553,random,0.375,0.9958432667033437,26,baseline
0.953125,0.9537240537240537,0.08938129001710982,0.0887451171875,cls_soft_bias,0.4387126564979553,random,0.375,0.9978632478632479,27,baseline
0.9453125,0.9452991452991453,0.10197997729016334,0.10162353515625,cls_soft_bias,0.4387126564979553,random,0.375,0.9940781440781442,28,baseline
0.92578125,0.9272693907511622,0.1759226962472108,0.1756591796875,cls_soft_bias,0.4387126564979553,random,0.375,0.9830560313188157,29,baseline
