accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,scale_name,train_mode
0.9606770833333333,mean_over_datasets,0.9608342674710794,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/baseline,baseline,0.09274864711903663,0.09225972493489583,none,0.0,none,0.0,30,0.9948460766771181,ctx1000,baseline
0.9446614583333334,mean_over_datasets,0.9448931258731034,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/shuffled,shuffled,0.13334962234474906,0.1331634521484375,cls_soft_bias,0.25,shuffled,0.25,30,0.989189195035798,ctx1000,baseline
0.9571614583333333,mean_over_datasets,0.9573496719261303,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/mi,mi,0.10205742338905831,0.10172220865885416,cls_soft_bias,0.10698045392831167,mi,0.08177083333333333,30,0.9940912189520216,ctx1000,baseline
0.9692708333333333,mean_over_datasets,0.9694244217342128,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/oracle,oracle,0.07199281690215885,0.07132771809895834,cls_soft_bias,0.25,oracle,0.25,30,0.9969901412602548,ctx1000,baseline
0.9567708333333333,mean_over_datasets,0.9569605115416672,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/corr,corr,0.10272390404659017,0.10239156087239583,cls_soft_bias,0.220031800866127,corr,0.10625,30,0.9939694665848946,ctx1000,baseline
0.9559895833333333,mean_over_datasets,0.9561335068678062,results/step1/context_sweep5/mb_bias_init_10.0/ctx1000/random,random,0.10179904544366133,0.10130106608072917,cls_soft_bias,0.435289204120636,random,0.375,30,0.9936278600342321,ctx1000,baseline
0.9759114583333334,mean_over_datasets,0.9759293943784999,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/baseline,baseline,0.05620813224221874,0.05548146565755208,none,0.0,none,0.0,30,0.998072363995418,ctx4000,baseline
0.9558268229166667,mean_over_datasets,0.9558290400682813,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/shuffled,shuffled,0.10560375008348206,0.10532430013020834,cls_soft_bias,0.25,shuffled,0.25,30,0.9922997088119803,ctx4000,baseline
0.9720377604166667,mean_over_datasets,0.9720454931291034,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/mi,mi,0.06665716016097158,0.06606292724609375,cls_soft_bias,0.08679570450137059,mi,0.07951389150694013,30,0.9972151657003482,ctx4000,baseline
0.978173828125,mean_over_datasets,0.9781820094770001,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/oracle,oracle,0.0522352163610603,0.05159708658854167,cls_soft_bias,0.25,oracle,0.25,30,0.9983240208786894,ctx4000,baseline
0.9720052083333334,mean_over_datasets,0.9720089290740715,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/corr,corr,0.06672773734685437,0.06614837646484376,cls_soft_bias,0.19355460455020268,corr,0.09756944741432866,30,0.9971849658409978,ctx4000,baseline
0.9700358072916667,mean_over_datasets,0.9700533924278419,results/step1/context_sweep5/mb_bias_init_10.0/ctx4000/random,random,0.07112468684054576,0.0705169677734375,cls_soft_bias,0.45743316411972046,random,0.4166666865348816,30,0.9968820828561996,ctx4000,baseline
0.9466145833333334,mean_over_datasets,0.9467555484665372,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/baseline,baseline,0.12773010556351244,0.12744344075520833,none,0.0,none,0.0,30,0.9900997876009971,ctx500,baseline
0.9325520833333333,mean_over_datasets,0.932767378295858,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/shuffled,shuffled,0.15527851363013684,0.154931640625,cls_soft_bias,0.25,shuffled,0.25,30,0.9847688183634757,ctx500,baseline
0.9450520833333333,mean_over_datasets,0.9451251181507156,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/mi,mi,0.13428318421534094,0.134039306640625,cls_soft_bias,0.1228657066822052,mi,0.08958333569268385,30,0.9889031663975844,ctx500,baseline
0.95703125,mean_over_datasets,0.9569988750233678,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/oracle,oracle,0.09913119504199357,0.09891153971354166,cls_soft_bias,0.25,oracle,0.25,30,0.9939939443432487,ctx500,baseline
0.9430989583333333,mean_over_datasets,0.9432669549539426,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/corr,corr,0.13392042922639819,0.13345743815104166,cls_soft_bias,0.24800729403893154,corr,0.15000000533958277,30,0.9892332188176179,ctx500,baseline
0.9391927083333333,mean_over_datasets,0.9395446578011369,results/step1/context_sweep5/mb_bias_init_10.0/ctx500/random,random,0.1357698574136064,0.13535563151041666,cls_soft_bias,0.4387126564979553,random,0.375,30,0.9888665952782746,ctx500,baseline
0.97568359375,mean_over_datasets,0.9756841948478471,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/baseline,baseline,0.056152963309425305,0.055448659261067706,none,0.0,none,0.0,30,0.9977756067812115,ctx5000,baseline
0.9597981770833334,mean_over_datasets,0.959787066664229,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/shuffled,shuffled,0.09426652191356695,0.09385630289713541,cls_soft_bias,0.25,shuffled,0.25,30,0.9937534179956364,ctx5000,baseline
0.9723307291666666,mean_over_datasets,0.9723218159973904,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/mi,mi,0.06501462223048142,0.06453882853190104,cls_soft_bias,0.07843925921867291,mi,0.07172619433452686,30,0.996834334826191,ctx5000,baseline
0.9790364583333333,mean_over_datasets,0.9790329131134917,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/oracle,oracle,0.05082183280816665,0.0500823974609375,cls_soft_bias,0.25,oracle,0.25,30,0.9983249894957011,ctx5000,baseline
0.972216796875,mean_over_datasets,0.9722119530105935,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/corr,corr,0.06544614186491358,0.06494216918945313,cls_soft_bias,0.17573267022768657,corr,0.08125000428408384,30,0.9968680838923506,ctx5000,baseline
0.9733968098958333,mean_over_datasets,0.9733968417093173,results/step1/context_sweep5/mb_bias_init_10.0/ctx5000/random,random,0.06453939812694512,0.06410471598307292,cls_soft_bias,0.46127429604530334,random,0.4285714626312256,30,0.9971199012950224,ctx5000,baseline
0.969921875,mean_over_datasets,0.9699088560136536,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/baseline,baseline,0.07164987612657785,0.07100931803385417,none,0.0,none,0.0,30,0.9966350115916622,ctx3000,baseline
0.9532877604166666,mean_over_datasets,0.9532564164308807,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/shuffled,shuffled,0.11483939350777383,0.1144073486328125,cls_soft_bias,0.25,shuffled,0.25,30,0.9907390128386279,ctx3000,baseline
0.9642252604166667,mean_over_datasets,0.9641789853555532,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/mi,mi,0.08473740538881154,0.08415476481119792,cls_soft_bias,0.0997059260805448,mi,0.08500000151495139,30,0.9950998695896118,ctx3000,baseline
0.9728841145833333,mean_over_datasets,0.9728527676372425,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/oracle,oracle,0.06525740637799014,0.06455459594726562,cls_soft_bias,0.25,oracle,0.25,30,0.9970996425306932,ctx3000,baseline
0.9642252604166667,mean_over_datasets,0.9641795738051097,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/corr,corr,0.08372232819827799,0.08318379720052084,cls_soft_bias,0.20741521765788395,corr,0.10500000187506278,30,0.9951628473534572,ctx3000,baseline
0.96142578125,mean_over_datasets,0.9613572731774449,results/step1/context_sweep5/mb_bias_init_10.0/ctx3000/random,random,0.09213321460181648,0.0916168212890625,cls_soft_bias,0.4408135414123535,random,0.38750001788139343,30,0.9945660465961628,ctx3000,baseline
