accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,scale_name,train_mode
0.9417805989583333,mean_over_datasets,0.9417800267071452,results/step1/context_sweep5/mb_bias_init_1000.0/ctx5000/mi,mi,0.13109283717892745,0.1306798299153646,cls_soft_bias,0.07843835366268953,mi,0.07172619433452686,30,0.9851397851056298,ctx5000,baseline
0.981689453125,mean_over_datasets,0.9816863644637335,results/step1/context_sweep5/mb_bias_init_1000.0/ctx5000/oracle,oracle,0.045679717008849055,0.04506085713704427,cls_soft_bias,0.25,oracle,0.25,30,0.9986554279408535,ctx5000,baseline
0.9451334635416667,mean_over_datasets,0.9451303898572554,results/step1/context_sweep5/mb_bias_init_1000.0/ctx5000/corr,corr,0.12301507503601235,0.122564697265625,cls_soft_bias,0.17573267022768657,corr,0.08125000428408384,30,0.9861543963097851,ctx5000,baseline
0.8429931640625,mean_over_datasets,0.8429602080133821,results/step1/context_sweep5/mb_bias_init_1000.0/ctx5000/random,random,0.34537313408758624,0.3457438151041667,cls_soft_bias,0.46127429604530334,random,0.4285714626312256,30,0.9115146174978598,ctx5000,baseline
0.969921875,mean_over_datasets,0.9699088560136536,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/baseline,baseline,0.07164987612657785,0.07100931803385417,none,0.0,none,0.0,30,0.9966350115916622,ctx3000,baseline
0.9375,mean_over_datasets,0.9375019802020658,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/shuffled,shuffled,0.14652887865470726,0.14660441080729167,cls_soft_bias,0.25,shuffled,0.25,30,0.9831798865690061,ctx3000,baseline
0.9342447916666666,mean_over_datasets,0.9343203785919335,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/mi,mi,0.15092727055002386,0.15072733561197918,cls_soft_bias,0.09970552710195382,mi,0.08500000151495139,30,0.9799490500433519,ctx3000,baseline
0.97548828125,mean_over_datasets,0.9754577749308241,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/oracle,oracle,0.058402045043925856,0.057641855875651044,cls_soft_bias,0.25,oracle,0.25,30,0.9975248020614159,ctx3000,baseline
0.9391276041666666,mean_over_datasets,0.9391550916755338,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/corr,corr,0.13727664181657342,0.13731155395507813,cls_soft_bias,0.20741521765788395,corr,0.10500000187506278,30,0.9818320147101561,ctx3000,baseline
0.8208984375,mean_over_datasets,0.8209750314773502,results/step1/context_sweep5/mb_bias_init_1000.0/ctx3000/random,random,0.38750014636832325,0.3876007080078125,cls_soft_bias,0.4408135414123535,random,0.38750001788139343,30,0.8880941861979998,ctx3000,baseline
