accuracy,balanced_accuracy,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,roc_auc,step,train_mode
0.98046875,0.9808823529411765,0.05399554341489424,0.053314208984375,cls_soft_bias,0.0749175101518631,mi,0.046875,0.9986825980392157,0,baseline
0.95703125,0.9572712268476068,0.12159291369801345,0.12152099609375,cls_soft_bias,0.047598615288734436,mi,0.015625,0.9932529494467878,1,baseline
0.96484375,0.9659907735221542,0.0934796893559441,0.09295654296875,cls_soft_bias,0.0899636447429657,mi,0.0625,0.9951032231366959,2,baseline
0.91796875,0.917586696596271,0.19541793931714224,0.1951904296875,cls_soft_bias,0.13893447816371918,mi,0.125,0.9764838822972498,3,baseline
0.927734375,0.9277757431483855,0.1708840751838182,0.1705322265625,cls_soft_bias,0.09850599616765976,mi,0.0625,0.9815815174266007,4,baseline
0.974609375,0.9742673992673992,0.09089573584573249,0.090087890625,cls_soft_bias,0.08076313883066177,mi,0.0625,0.9981684981684982,5,baseline
0.970703125,0.970598120846383,0.07024124459540756,0.06951904296875,cls_soft_bias,0.11729026585817337,mi,0.09375,0.9969521044992743,6,baseline
0.9609375,0.959884246145366,0.14207627332666975,0.141357421875,cls_soft_bias,0.12130755186080933,mi,0.09375,0.9924974353477974,7,baseline
0.984375,0.9846839830806113,0.04468763358222097,0.0438232421875,cls_soft_bias,0.2157198190689087,mi,0.21875,0.9993815566448302,8,baseline
0.962890625,0.9622922161565357,0.09168222790830088,0.09100341796875,cls_soft_bias,0.041431594640016556,mi,0.015625,0.9949395816720848,9,baseline
0.91015625,0.9096614595263182,0.21974540442769908,0.2325439453125,cls_soft_bias,0.049153778702020645,mi,0.015625,0.975048482905004,10,baseline
0.953125,0.9533037091331104,0.11333911438217484,0.11468505859375,cls_soft_bias,0.0651569664478302,mi,0.015625,0.993197123093133,11,baseline
0.931640625,0.9321068702290076,0.1585322073670237,0.1580810546875,cls_soft_bias,0.19511830806732178,mi,0.1875,0.9868702290076337,12,baseline
0.927734375,0.927930402930403,0.1596762105992242,0.1590576171875,cls_soft_bias,0.07532835751771927,mi,0.046875,0.9869276556776556,13,baseline
0.96484375,0.9646013646563173,0.10611055621773313,0.106201171875,cls_soft_bias,0.10353274643421173,mi,0.078125,0.9955045717513088,14,baseline
0.984375,0.984577091636508,0.03216967010519452,0.0313720703125,cls_soft_bias,0.09929246455430984,mi,0.078125,0.9995724342235863,15,baseline
0.962890625,0.9630376344086022,0.09203065213875299,0.09210205078125,cls_soft_bias,0.06186407431960106,mi,0.03125,0.9952422409579668,16,baseline
0.947265625,0.9472266727702754,0.1479590917428572,0.148681640625,cls_soft_bias,0.12204238772392273,mi,0.09375,0.9892805371175708,17,baseline
0.951171875,0.950905202047208,0.14291615472081937,0.1446533203125,cls_soft_bias,0.05847536027431488,mi,0.03125,0.9926972729356046,18,baseline
0.97265625,0.9725630226454252,0.07713677379364696,0.076416015625,cls_soft_bias,0.2507781982421875,mi,0.296875,0.9965207837392418,19,baseline
0.951171875,0.9512956770045964,0.10193996459177501,0.1014404296875,cls_soft_bias,0.21822582185268402,mi,0.203125,0.9936552292821476,20,baseline
0.96875,0.9694792434291328,0.0643964498388294,0.06365966796875,cls_soft_bias,0.10101689398288727,mi,0.078125,0.9983189019896831,21,baseline
0.923828125,0.9238026124818578,0.16239499339215402,0.1619873046875,cls_soft_bias,0.06937357783317566,mi,0.03125,0.9843174700175694,22,baseline
0.890625,0.890625,0.26196528660059937,0.26171875,cls_soft_bias,0.09073460102081299,mi,0.046875,0.9636764526367188,23,baseline
0.974609375,0.9740946904820161,0.07489740264028068,0.07415771484375,cls_soft_bias,0.1773398518562317,mi,0.140625,0.9970332762417422,24,baseline
0.94921875,0.9503019185202171,0.12358645964117265,0.1251220703125,cls_soft_bias,0.04047132283449173,mi,0.015625,0.9940227776503859,25,baseline
0.9296875,0.9295862774123644,0.14821974675856514,0.147705078125,cls_soft_bias,0.14517933130264282,mi,0.109375,0.9882872708959667,26,baseline
0.96875,0.9687800411993591,0.08042508954474804,0.0797119140625,cls_soft_bias,0.05613313987851143,mi,0.015625,0.9961852445258258,27,baseline
0.919921875,0.9202991452991454,0.17553607996898374,0.1751708984375,cls_soft_bias,0.07966539263725281,mi,0.046875,0.9828754578754578,28,baseline
0.94921875,0.9498409591387326,0.11961556165864294,0.1190185546875,cls_soft_bias,0.12409842759370804,mi,0.09375,0.9922467580132126,29,baseline
