accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,train_mode
0.9619791666666667,mean_over_datasets,0.9621315272466281,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/baseline,baseline,0.09106481488415887,0.0905975341796875,none,0.0,none,0.0,30,0.9952558376739529,baseline
0.9616536458333333,mean_over_datasets,0.9618237861224241,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/shuffled,shuffled,0.08788502957153715,0.0873809814453125,cls_soft_bias,0.25,shuffled,0.25,30,0.9955091801241781,baseline
0.9611979166666667,mean_over_datasets,0.9614215867352427,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/mi,mi,0.08876065106353817,0.08828226725260417,cls_soft_bias,0.11307159935434659,mi,0.0847222238779068,30,0.9955197988749289,baseline
0.9641276041666667,mean_over_datasets,0.9643123097161942,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/oracle,oracle,0.08246864176391236,0.08194478352864583,cls_soft_bias,0.25,oracle,0.25,30,0.9961353222483933,baseline
0.9613932291666667,mean_over_datasets,0.9616090487164812,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/corr,corr,0.08759842959871414,0.0871124267578125,cls_soft_bias,0.23588260809580486,corr,0.14027778251717488,30,0.9956109506477283,baseline
0.9624348958333333,mean_over_datasets,0.9625866584681317,results/step1/context_sweep/mb_bias_init_2.0/ctx1000/random,random,0.08628594210166923,0.08577779134114584,cls_soft_bias,0.4387126564979553,random,0.375,30,0.9957340376771507,baseline
